manifesto_id,text,cmp_code,eu_code
31624_201706,"·               Le CDD doit être strictement réservé aux cas prévus par la loi (missions à durée déterminée, emplois saisonniers…).",701,NA
31624_201706,"·               Un contrat de travail unique - le CDI - doit être désormais la règle : fondé sur une consolidation progressive des droits, il permettra de connaître le montant des indemnités dues, en cas de licenciement et diminuera le recours aux prud'hommes, long et aléatoire pour les parties.",702,NA
31624_201706,·                C’est un élément de libération pour ceux qui voudraient embaucher mais craignent les contentieux coûteux.,702,NA
31624_201706,·               Etendre le rôle des comités d’entreprise à la négociation des conditions de travail et des rémunérations.,701,NA
31624_201706,"·               Ouvrir aux salariés les conseils d’administration et les comités des rémunérations des entreprises, avec droit de vote.",701,NA
31624_201706,·               Limiter les rémunérations excessives en excluant des charges déductibles au titre de l’impôt sur les sociétés les rémunérations (fixes et bonus) les plus élevées (au-delà de 50 fois le SMIC).,412,NA
31624_201706,"·               Supprimer les stock-options, sauf pour ls start-up.",412,NA
31624_201706,Un droit à la formation renforcé,H,NA
31624_201706,"·               Créer un droit effectif à la formation tout au long de la vie, matérialisé par l’ouverture d’un compte formation continue personnel.",411,NA
31624_201706,"·               Soutenir la formation professionnelle qui est un facteur d'accès au premier emploi, de sécurisation des parcours professionnels et de reconversion.",701,NA
31624_201706,"·               Pour cela, remettre à plat les crédits à travers une Agence nationale dont la mission sera de transparence et de stratégie, de mise en ordre du secteur de la formation professionnelle.",303,NA
31624_201706,"·               Fluidifier le marché de l’emploi en mutualisant davantage les moyens de Pôle Emploi, des CCI, des maisons de l’emploi et des missions locales pour capter les emplois en entreprise et notamment dans les TPE et PME.",701,NA
31624_201706,"Une agriculture compétitive, préservée et durable",H,NA
31624_201706,·               La politique agricole commune dans le cadre de la réforme en cours à l’horizon 2013 sera défendue avec trois objectifs non négociables :,703.1,NA
31624_201706,"·               - Le premier : défendre non seulement des productions, mais le tissu des producteurs, des exploitations familiales viables dont nos sociétés ont besoin pour conserver leur équilibre et défendre la ruralité.",703.1,NA
31624_201706,·               Le premier objectif de la politique agricole commune est de défendre les agriculteurs qui sont les producteurs et qui animent le tissu agricole de notre pays.,703.1,NA
31624_201706,"·               - Le deuxième : permettre que les productions agricoles soient payées à leur juste prix, que les agriculteurs puissent en vivre sans avoir besoin d'intervention extérieure des pouvoirs publics et, compte tenu de l'entretien de l'espace et du patrimoine naturel dont on leur confie la charge au bénéfice de toute la société, obtenir des prix agricoles et des revenus agricoles qui compensent ces efforts d'entretien.",703.1,NA
31624_201706,"·               - Le troisième : obtenir une agriculture respectueuse de l'environnement, par une agriculture raisonnée, par une agriculture biologique avec des circuits de commercialisation courts et qui sera en elle-même une défense de notre patrimoine nature.",501,NA
31624_201706,·               Encourager la filière viticole française qui a des atouts considérables.,703.1,NA
31624_201706,·               Redynamiser les filières de nos industries agro-alimentaires.,703.1,NA
31624_201706,"·               Favoriser une conception nouvelle des bateaux de pêche, consommant moins de gasoil et la co-expertise scientifique sur la pêche en réunissant des scientifiques désignés par les autorités politiques et des scientifiques désignés par les pêcheurs.",416.2,NA
31624_201706,Une finance au service de l'économie réelle,H,NA
31624_201706,"L’économie financière, celle de la spéculation, est en passe de dominer et parfois de détruire l’économie réelle, celle de la production, de la distribution, des biens et services.",403,NA
31624_201706,"Pour mettre fin à cette domination, cinq grands principes s’imposent :",403,NA
31624_201706,"·               Renforcer les pouvoirs et l’indépendance du régulateur européen face au lobby bancaire,",303,NA
31624_201706,·               imposer les règles de prudence les plus strictes privilégiant le financement de l’économie réelle.,403,NA
31624_201706,·               Plus la prise de risque est élevée plus elle doit être soumise à des règles de pénalités sur les fonds propres.,403,NA
31624_201706,·               Etudier la séparation des banques de dépôt et des banques d’affaires.,403,NA
31624_201706,·               Réguler strictement les marchés dérivés et de matières premières pour empêcher les opérations spéculatives.,403,NA
31624_201706,·               Lutter effectivement contre les paradis fiscaux en pénalisant les établissements bancaires qui y ont recours.,605.1,NA
31624_201706,·               Mettre un terme aux tarifications abusives en renforçant la transparence entre les banques.,403,NA
31624_201706,"La France, modèle de développement durable",H,NA
31624_201706,"La mutation que nous connaissons est une étape, irréversible, vers un autre modèle environnemental.",416.2,NA
31624_201706,On ne pourra plus revenir en arrière.,416.2,NA
31624_201706,"C'est à une production et à une consommation plus durables, à un meilleur respect des ressources rares, à la lutte contre le réchauffement climatique que nous devons nous atteler.",416.2,NA
31624_201706,"C'est le but de l'écologie positive, tout entière au service de l'homme et de la nature.",501,NA
31624_201706,La France doit être pionnière en la matière.,501,NA
31624_201706,"·               Financer les politiques de développement durable : créer un fonds d’investissement dédié au développement durable, alimenté par les quotas carbone issus du protocole de Kyoto, l’investissement privé, et l’épargne populaire.",501,NA
31624_201706,"·               Il investira dans l’efficacité énergétique du logement et des transports,",501,NA
31624_201706,"·               dans le capital des projets industriels d’énergie renouvelable,",501,NA
31624_201706,"·                la recherche dans le domaine des énergies nouvelles,",501,NA
31624_201706,·                et la restauration et la préservation de la biodiversité.,501,NA
31624_201706,·               Créer un malus environnemental sur les produits de consommation les plus nuisibles à l’environnement.,416.2,NA
31624_201706,·               Rénover le bâti ancien pour limiter nos émissions de CO2 : simplifier et amplifier significativement le mécanisme des certificats d’économie d’énergie.,501,NA
31624_201706,"·               Créer un organisme public  privé pour accompagner les projets de rénovation énergétique, intervenant directement auprès des particuliers propriétaires ou des entreprises pour les conseiller dans les travaux les plus efficaces à envisager et pour faire le suivi des travaux afin que ces derniers soient effectués avec le plus d’efficience possible.",501,NA
31624_201706,·               Moduler la taxe sur le foncier bâti en fonction de la performance énergétique des bâtiments.,501,NA
31624_201706,"·               Organiser un débat sur l’avenir de la production électrique en France, dès le début de la mandature, dont l’objectif est de définir un scénario et une feuille de route à un horizon 2030, avec des rendez-vous d’étape tous les 3 ans.",404,NA
31624_201706,"·               Cette feuille de route devra assurer à la fois l’approvisionnement électrique nécessaire, réduire le plus possible le recours aux énergies carbonées en visant un développement massif des énergies renouvelables qui devraient atteindre en 2030 40 % de la production électrique française.",501,NA
31624_201706,"·               Pour le nucléaire, énergie de transition, la garantie de sécurité des installations est non négociable.",501,NA
31624_201706,·               Conforter l’indépendance de l’Autorité de Sureté Nucléaire en intégrant des experts européens et en donnant aux citoyens la possibilité de poser des questions avec obligation pour l’agence de donner une réponse publique.,303,NA
31624_201706,·               Stabiliser et simplifier les règlementations administratives et fiscales pour les énergies renouvelables sur les 20 prochaines années.,416.2,NA
31624_201706,"·               Créer un consortium européen de l’énergie renouvelable, à l’image d’EADS, en lien avec nos partenaires européens.",416.2,NA
31624_201706,"·               Préserver la biodiversité : limiter l’imperméabilisation des sols en France à terme à 10 % maximum du territoire, en modulant notamment les dotations de l’Etat en fonction de la maitrise de l’étalement urbain.",501,NA
31624_201706,·               Moduler dans un cadre européen l’impôt sur les sociétés en fonction de leurs performances environnementales.,416.2,NA
31624_201706,Instruire,H,NA
31624_201706,L'école de la réussite,H,NA
31624_201706,Elle repose sur quelques certitudes.,506,NA
31624_201706,"L'enseignement valide, c'est celui qui unit l'acquisition de connaissances solides à l'épanouissement personnel.",506,NA
31624_201706,L'un est l'appui de l'autre.,506,NA
31624_201706,"C'est dans l'expérience, le savoir-faire, l'humanité des maîtres que se situe, dans le premier et le second degré, le gisement de progrès de l'éducation.",506,NA
31624_201706,"La clé de l'égalité des chances, à l'école comme dans la vie, c'est la langue : elle est la priorité car elle donne accès, en même temps, à l'univers des connaissances, des sentiments et de la création.",506,NA
31624_201706,"Enfin, la valorisation méthodique des aptitudes est la condition de la mise en confiance, de l'estime de soi des élèves.",506,NA
31624_201706,·               Ecrire un Contrat de progrès entre l'école et la nation qui garantira le maintien des moyens et précisera les objectifs que la nation assigne à son école.,506,NA
31624_201706,"·               Exclure la violence de l’école et refaire du respect la règle entre élèves et enseignants, dans la classe comme dans la cour de l’école.",506,NA
31624_201706,"·               Définir les méthodes pédagogiques par l’évaluation des résultats : ce n'est ni au gouvernement ni au président de la République de trancher des méthodes d'apprentissage, c'est à la classe, au résultat effectif, à condition qu'aucune méthode ne se voie exclue pour raison idéologique.",506,NA
31624_201706,·               Fixer comme objectif la maîtrise de la lecture et de l’écriture à l’entrée au collège.,506,NA
31624_201706,"·               Si l’élève est en défaut, une pédagogie adaptée doit lui permettre de reconstruire son rapport à l'écrit.",506,NA
31624_201706,·               Faire débattre le Parlement du principe des programmes et de leur lisibilité.,506,NA
31624_201706,"·               Maintenir le nombre d’enseignants, ainsi que le décret qui définit leur statut.",506,NA
31624_201706,·               Défendre les concours de recrutement nationaux qui sont la voie la plus républicaine et la plus légitime pour sélectionner les enseignants du second degré.,506,NA
31624_201706,"·               Reconstruire une année de formation des enseignants, en alternance avec exercice dans la classe et transmission de l'expérience d'autres enseignants.",506,NA
31624_201706,"·               Rendre l’évaluation des enseignants plus objective, en réservant la notation pédagogique des enseignants à des évaluateurs expérimentés.",506,NA
31624_201706,·               Mettre fin aux surcharges administratives.,303,NA
31624_201706,"·               Donner aux chefs d'établissement des possibilités nouvelles, par exemple recrutement direct des remplaçants, gestion des volumes d'heures pour organiser des soutiens individualisés ou en petit groupe.",506,NA
31624_201706,·               Pour les élèves : consacrer 50 % du temps de travail à l’école primaire à la langue française.,506,NA
31624_201706,·               Faciliter le repérage précoce des difficultés psychoaffectives.,506,NA
31624_201706,·               Limiter l’emploi du temps des élèves à 28 h maximum en reconstruisant les rythmes scolaires.,506,NA
31624_201706,"·               Penser le nombre d’élèves par classe en fonction de la réalité de la classe, selon un principe simple : à classe difficile petit nombre d'élèves, à classe équilibrée et de bon niveau, plus grand nombre d'élèves.",506,NA
31624_201706,·               Réorganiser le temps scolaire pour favoriser les activités artistiques et la créativité intellectuelle.,502,NA
31624_201706,·               Rétablir l’enseignement de l’histoire-géographie en Terminale S autrement que comme une option.,506,NA
31624_201706,"·               Organiser les devoirs dans le cadre de l'établissement sous la surveillance de tuteurs, d'enseignants de l'établissement s'ils le souhaitent, d'enseignants à la retraite ou le plus souvent d'étudiants qui recevront une bourse pour se familiariser ainsi avec l'enseignement.",506,NA
31624_201706,"·               Créer des collèges « hors les murs » pour les élèves en échec, avec des pédagogies adaptées pour permettre une reconstruction et le retour, s'ils le souhaitent, à la voie classique.",506,NA
31624_201706,"·               Informer les élèves sur ce qu'ils ne maîtrisent pas, par exemple, les codes de comportement, d'habillement, de langage…",506,NA
31624_201706,"·               Pour les parents : créer des écoles associatives de parents, pour aider ceux qui ont des difficultés à accompagner leur enfant.",506,NA
31624_201706,"·               Permettre aux élèves de l’enseignement professionnel de découvrir les métiers, à travers une information sur les métiers tout au long du collège, la découverte des entreprises et des chantiers.",506,NA
31624_201706,·               Développer l’apprentissage et l’enseignement en alternance.,506,NA
31624_201706,·               Développer l’e-learning.,506,NA
31624_201706,·               Ouvrir les établissements scolaires en dehors des heures de cours à la demande d'éducation de la société.,506,NA
31624_201706,"·               Réfléchir à l’organisation d’un baccalauréat d’excellence littéraire et scientifique, parce que l’obligation à choisir entre littéraire et scientifique pour un certain nombre d'élèves est un choix trop difficile.",506,NA
31624_201706,·               Refonder l’articulation entre secondaire et supérieur en repensant la Terminale comme une véritable préparation à l'entrée dans l'enseignement supérieur.,506,NA
31624_201706,·               Créer une Agence nationale de l’orientation qui dise la vérité aux jeunes au moment où ils s’engagent dans une formation en fournissant les chiffres réels de ce qui les attend à la sortie,506,NA
31624_201706,Sport,H,NA
31624_201706,·               Défendre le principe européen du fair-play financier (on ne dépense pas plus que ce que l’on gagne) et réguler les salaires des sportifs.,403,NA
31624_201706,·               Renforcer les contrôles antidopage grâce à l’intervention de médecins indépendants.,605.1,NA
31624_201706,·               Reconnaître le travail effectué par les fédérations sportives et améliorer leurs relations avec l’Education nationale.,704,NA
31624_201706,·               Encourager le sport à l’école dans le cadre du réaménagement des rythmes scolaires.,506,NA
31624_201706,·               Préserver le système français et européen de passerelles entre le sport amateur et le sport professionne,704,NA
31624_201706,Enseignement supérieur et recherche,H,NA
31624_201706,"L'enseignement supérieur est le couronnement de l'édifice dont l'école, le collège et le lycée constituent le socle.",506,NA
31624_201706,"Pour aller à l'essentiel, je dirai de notre enseignement supérieur que sa modernisation doit être poursuivie, de notre recherche qu'elle doit continuer à viser l'excellence internationale et de l'innovation qu'elle mérite d'être amplifiée dans notre pays.",506,NA
31624_201706,"Quant à la méthode, je souhaite, non une marche forcée vers une sélection hâtive, mais une maîtrise concertée du changement, un accompagnement de la communauté universitaire, un pilotage plus efficace de la recherche.",506,NA
31624_201706,"·               Préserver le service public national de l’enseignement supérieur, dans le statut des enseignants, dans la délivrance des diplômes et dans son mode de fonctionnement qui doit reposer sur la coopération et non sur la concurrence entre les établissements et les personnes.",506,NA
31624_201706,·               Développer l'autonomie des universités et revoir leur gouvernance pour assurer plus de démocratie et de collégialité.,506,NA
31624_201706,·               Confier le recrutement des enseignants à des commissions de spécialistes disciplinaires.,506,NA
31624_201706,·               Allouer les moyens aux Universités de manière plus transparente et moins rigide au travers d'un contrat de cinq ans qui fera l'objet d'une véritable négociation avec l'Etat et en liaison avec les collectivités locales qui le souhaitent.,506,NA
31624_201706,·               Ouvrir une concertation pour définir l'organisation et les moyens nécessaires à l'enseignement supérieur et de la recherche pour lui permettre de relever les défis du futur.,506,NA
31624_201706,·               Engager un rapprochement des universités et des grandes écoles.,506,NA
31624_201706,"·               Repenser l'organisation et le rôle respectif des différentes filières - licence, DUT, classes préparatoires – pour offrir à chaque étudiant une formation adaptée à ses besoins.",506,NA
31624_201706,"·               Pour mieux préparer les étudiants au marché de l'emploi, compléter les formations générales par une possibilité de formation en alternance.",701,NA
31624_201706,·               Inciter les universités à devenir des acteurs centraux de la formation continue.,506,NA
31624_201706,"·               Adopter une loi d'orientation pour la recherche (2013-2017) qui aura pour but de redonner une perspective à la recherche, de préciser les priorités et le rôle respectif des divers organismes.",506,NA
31624_201706,·               Rééquilibrer le financement public de la recherche en faveur du soutien de base des laboratoires.,411,NA
31624_201706,·               Diminuer le poids des contraintes administratives d'évaluation et de gestion de la recherche.,303,NA
31624_201706,"·               Valoriser le parcours doctoral par l’incitation des partenaires sociaux à reconnaître le doctorat dans les conventions collectives et l’encouragement au recrutement de jeunes docteurs dans la haute fonction publique, nationale et locale.",701,NA
31624_201706,"·               Améliorer la vie étudiante par l'ouverture nocturne des équipements universitaires, bibliothèques, installations sportives et lieux de vies, assurée par des étudiants bénéficiant d’une bourse à cet effet.",506,NA
31624_201706,"·               Ouvrir une réflexion pour corriger, dans le sens d'une plus grande équité, le régime des aides actuelles (bourses, logement, demi part fiscale...)",506,NA
31624_201706,·               Engager un programme de construction de logements étudiants coopératifs favorisant la colocation et la mixité sociale.,506,NA
31624_201706,Culture,H,NA
31624_201706,La culture doit être partie prenante du redressement de la France.,502,NA
31624_201706,·               Insérer l’enseignement artistique dans les programmes scolaires.,502,NA
31624_201706,"·               Mettre en place des conventions de développement culturel passées entre l'Etat et les collectivités locales, pour une période de 5 ans (celle des contrats de projet Etat-régions) et une aide dégressive au démarrage des petites structures et compagnies.",502,NA
31624_201706,·               Encourager le mécénat culturel comme cela est déjà fait pour les œuvres d'art ou la restauration du patrimoine.,502,NA
31624_201706,·               Inscrire au cahier des charges des spectacles subventionnés de création des représentations supplémentaires qui multiplient le nombre des spectateurs à un coût réduit.,502,NA
31624_201706,·               Faire adopter une loi sur la réhabilitation du patrimoine.,502,NA
31624_201706,·               Faire ratifier par la France la Charte des langues régionales ou minoritaires.,607.1,NA
31624_201706,·               Mettre en œuvre dans le secteur de la Francophonie une politique déterminée pour promouvoir notre langue.,601.1,NA
31624_201706,Un nouveau contrat social,H,NA
31624_201706,Retraite,H,NA
31624_201706,La réforme du régime des retraites n’est pas achevée.,504,NA
31624_201706,"Un pas a été fait mais on n’est pas au bout du chemin, en termes de financement comme de justice, en particulier pour la prise en compte de la pénibilité et de la situation des femmes.",504,NA
31624_201706,·               Instaurer un régime unique de retraite par points.,504,NA
31624_201706,·                Il s'agit d'un régime fondé sur le principe de répartition auquel nous sommes attachés,504,NA
31624_201706,·               et sur des droits individuels acquis par le salarié.,504,NA
31624_201706,"·                Cette réforme présente plusieurs avantages : - équilibre entre cotisations et pensions, une fois la réforme mise en place (après une période de transition nécessaire)",504,NA
31624_201706,"- transparence pour le salarié qui saura à tout moment ce que sera sa pension, en fonction de sa date de départ à la retraite",504,NA
31624_201706,"- justice car ce régime permet une meilleure prise en compte de la pénibilité, des rythmes de travail, des périodes d’engagement associatif…",503,NA
31624_201706,"- liberté, chacun pouvant partir à la retraite, plus tôt ou plus tard, en fonction d'un choix de vie personnel et d'un rachat éventuel de points",504,NA
31624_201706,"·               Rééquilibrer les petites retraites (agriculteurs, commerçants, conjoints) à travers un plan de rattrapage inscrit dans la nouvelle loi-cadre qui redéfinira l'architecture de la retraite.",504,NA
31624_201706,"Santé, dépendance, handicap",H,NA
31624_201706,"Pour la santé, ni l'équilibre ni l'équité ne sont aujourd'hui garantis.",504,NA
31624_201706,"Notre système de soins, reconnu pour sa qualité dans le curatif est moins performant dans le préventif.",504,NA
31624_201706,"Il conduit, si l'on n'entreprend pas les corrections nécessaires, à une médecine à deux vitesses, l'une pour les riches, l'autre pour les pauvres.",503,NA
31624_201706,"Quant à la dépendance, tout ou presque reste à faire face aux perspectives d'allongement de la vie et de perte d'autonomie pour le plus grand âge.",504,NA
31624_201706,·               Mettre en place un « Bouclier santé » destiné à couvrir les personnes qui sortent des minimas sociaux et qui ne sont pas pris en charge par la Couverture Maladie Universelle (CMU) financé par une meilleure gestion de l’argent alloué à l’aide complémentaire santé.,504,NA
31624_201706,·               Engager une réflexion sur une mutuelle universelle à l’exemple de ce qui se passe en Alsace et en Moselle.,504,NA
31624_201706,·               Réorienter profondément la politique de santé publique vers la prévention.,403,NA
31624_201706,·               Rendre confiance aux médecins hospitaliers et de ville en reconnaissant la primauté de l’acte médical sur les contraintes administratives.,704,NA
31624_201706,"·               Modifier la loi Hôpital, Patients, Santé et Territoire (HPST) pour passer d’une logique purement gestionnaire et administrative à une construction en réseau sur le territoire qui donne la priorité aux patients et aux médecins.",504,NA
31624_201706,·               Etablir un bilan de la convention sur le prix de la consultation médicale.,704,NA
31624_201706,·               Proposer une nouvelle définition du « numerus clausus » médical avec des places supplémentaires assorties d’un engagement de service de 10 ans dans une région déficitaire.,704,NA
31624_201706,"·               Instaurer des services médicaux de proximité (Urgences, maternité, soins ambulatoires), en amont des plateaux techniques des hôpitaux, pour lutter contre les « déserts médicaux » et garantir les soins à tous les malades et à tous les territoires.",504,NA
31624_201706,"·               Revaloriser la filière de médecin généraliste au cours des études médicales avec la mise en place de matières d’enseignement spécifiques, de stages plus précoces et plus nombreux.",504,NA
31624_201706,"·               Initier un « plan santé » pour prévenir les conduites addictives des jeunes (sensibilisation, information et prévention) et mobiliser les étudiants en médecine pour lutter contre les addictions dans les établissements scolaires.",504,NA
31624_201706,"·               Encourager une politique de prévention-santé dès l’école primaire (soins dentaires, lunettes, obésité…).",504,NA
31624_201706,·               Développer une politique de santé au travail et de prévention des maladies professionnelles.,701,NA
31624_201706,"·               Créer une Autorité indépendante chargée de l’alerte, notamment en matière de santé et de sécurité sanitaire, et constituée d’experts totalement indépendants, dont la mission sera de déclencher l’alerte à temps avec des éléments tangibles.",403,NA
31624_201706,"·                Cette autorité pourra être saisie par les citoyens, les associations, les praticiens, les pharmaciens…",403,NA
31624_201706,·               Lutter contre la surconsommation de médicaments et la multiplication des médicaments à service médical rendu insuffisant.,403,NA
31624_201706,"·               Lancer un plan « Face à la dépendance » qui devra capitaliser sur l'expérience acquise et qui fera jouer tous les leviers disponibles, recherche médicale et pharmacologique, amélioration de la prise en charge dans les maisons de retraite et les hôpitaux, construction d'une offre plus abordable pour les familles, appui aux aidants et mise en œuvre de la solidarité nationale.",504,NA
31624_201706,·               Combiner solidarité nationale et mutualisation du risque et à terme inciter fortement une démarche de prévoyance associant solidarité nationale et mutualisation.,504,NA
31624_201706,"·               Rendre effective la loi sur l’accessibilité des bâtiments publics, en faisant établir une cartographie, une planification et un agenda afin que tous les édifices et les transports publics soient accessibles.",503,NA
31624_201706,·               Poursuivre l’intégration des enfants handicapés en milieu scolaire ordinaire.,506,NA
31624_201706,·               Aider et former les enseignants à leur prise en charge.,506,NA
31624_201706,Logement,H,NA
31624_201706,"Plus de cinquante ans après l'appel de l'Abbé Pierre, la question du logement n'a pas été résolue dans notre pays.",503,NA
31624_201706,"La dispersion des responsabilités, la multiplicité des acteurs font que ce chantier, pourtant prioritaire, est loin d'avancer aussi rapidement que la situation l'exige.",503,NA
31624_201706,"Mal logés, jeunes ayant du mal à accéder à l'autonomie, expulsions, SDF, cette réalité témoigne de notre retard.",503,NA
31624_201706,Je considère que le logement doit constituer une grande cause nationale pour les cinq prochaines années.,503,NA
31624_201706,Je conduirai donc une action sur les volets suivants : ·               Mettre en place une mutuelle logement obligatoire pour les locataires qui garantisse les risques d’impayés et supprime les cautions.,504,NA
31624_201706,·               Cela favorisera le retour sur le marché des logements vacants.,403,NA
31624_201706,·               Porter le pourcentage de la loi sur la Solidarité et le Renouvellement Urbain (SRU) à 25% de logements sociaux dans les zones en tension et instaurer le blocage des dotations de l’Etat pour les communes qui ne la respectent pas.,403,NA
31624_201706,·               Imposer la mixité sociale dans les programmes immobiliers.,503,NA
31624_201706,"·               Convoquer une Conférence Nationale du Logement qui définira les objectifs nationaux de construction, déclinés par région,",403,NA
31624_201706,·                avec des aides décentralisées à la pierre et l’expérimentation d’une gestion décentralisée des aides à la personne.,403,NA
31624_201706,·               Créer des « préfets de la cohésion sociale et du logement » dans les zones en tension en matière de logement social qui pourront prendre l’ensemble de la responsabilité « urbanisme » jusqu’à la délivrance des permis de construire.,504,NA
31624_201706,"·               Créer un observatoire des loyers qui rendra public les loyers, zone par zone et opposable aux tiers.",410,NA
31624_201706,·                La taxation sera utilisée pour corriger les abus.,504,NA
31624_201706,"·               Créer des Observatoires des besoins Locaux pour aider les élus à se projeter vers l’avenir de leur ville, favoriser l’intercommunalité, équilibrer l’offre de logements, catalyser la construction.",303,NA
31624_201706,·               Mettre en place des formules de logement « ultra social » en regroupant 3 ou 4 logements sociaux autour d’un animateur social.,503,NA
31624_201706,·                Ce type de logement-relais sera imposé dans chaque plan local de l’habitat.,503,NA
31624_201706,·               Mettre en place des programmes de cession des terrains de l’Etat à des fins de construction sociale ou avec engagement de prix de sortie accessible.,503,NA
31624_201706,·               Concrétiser ces actions par une loi de programmation de cinq ans autour d’un nouveau plan de cohésion sociale.,503,NA
31624_201706,Une société du respect,H,NA
31624_201706,La France est plurielle comme elle l’a d’ailleurs toujours été.,607.1,NA
31624_201706,"Cessons de dresser les Français les uns contre les autres, de bâtir un mur de haine entre les nationaux et les étrangers que nous accueillons.",607.1,NA
31624_201706,"De même, pour que notre contrat social prenne tout son sens, l’urgence est au combat contre toutes les discriminations, contre toutes les intolérances.",607.1,NA
31624_201706,"·               Créer un ministère de l’Egalité, qui s’occupera de toutes les égalités nécessaires en France et de la lutte contre les discriminations.",503,NA
31624_201706,·               Généraliser les bourses au mérite pour mieux reconnaitre les réussites issues de l’immigration.,607.2,NA
31624_201706,·               Développer les enquêtes sur la diversité pour mieux évaluer l’efficacité de la politique de lutte contre les discriminations.,607.1,NA
31624_201706,"·               Insérer dans la loi sur les Nouvelles Régulations Economiques (NRE) des indicateurs précis sur le genre, l’âge, le handicap et l’origine et contraindre les entreprises de plus de 500 salariés comme les administrations à faire des progrès chiffrés sur ces critères.",503,NA
31624_201706,"·               Créer un contrat de vie partagée, sans connotation de vie de couple, qui permettrait de sécuriser et d'encourager à la vie commune.",604,NA
31624_201706,·               Reconnaitre le droit de vote aux élections municipales aux étrangers qui résident en situation régulière en France depuis au moins 10 ans.,607.1,NA
31624_201706,"·               Mener une politique de rigueur à l’encontre des étrangers qui entrent sur le territoire de manière illégale, mais régulariser les étrangers sans papiers, sous condition de travail, d’insertion, de logement et de maîtrise de la langue.",607.1,NA
31624_201706,·               Renforcer l'obligation de parité dans le cadre du référendum de moralisation de la vie publique pour que l'on sorte enfin de cette anomalie qui met la France à la 61ème place parmi les pays du monde pour la place des femmes dans la vie publique.,304,NA
31624_201706,·               Garantir l’égalité salariale entre hommes et femmes en pénalisant financièrement les entreprises peu vertueuses,503,NA
31624_201706,"·               et combattre la multiplication des contrats à durée déterminée à temps partiel qui frappent particulièrement les femmes, dans le cadre de la mise en place du contrat de travail unique.",701,NA
31624_201706,"·               Faire voter une loi-cadre sur la violence conjugale, afin d’améliorer la prévention et l’accompagnement des femmes qui en sont victimes.",605.1,NA
31624_201706,·               Reconnaître le lien parental avec le deuxième parent pour préserver les droits de l’enfant adopté par un célibataire homosexuel.,604,NA
31624_201706,"·                Pour les couples désirant un engagement, reconnaître l’égalité de droits sous forme d’une union reçue en mairie et inscrite à l’état-civil.",604,NA
31624_201706,Un nouveau contrat démocratique,H,NA
31624_201706,L'équilibre des institutions,H,NA
31624_201706,Les Français ont perdu confiance dans leurs institutions et dans leurs dirigeants.,202.1,NA
31624_201706,"Ils sont sceptiques sur la capacité du pouvoir politique à changer le cours des choses, ils doutent de l’indépendance de leur justice et éprouvent un sentiment d'insécurité, dans leur emploi et dans leur vie quotidienne.",202.1,NA
31624_201706,"Si l'on ne sort pas de ce climat dépressif, la défiance, y compris entre citoyens, pourrait devenir la règle, détruisant le socle du vivre ensemble.",606.1,NA
31624_201706,Je veux restaurer la confiance entre les citoyens et leurs représentants.,202.1,NA
31624_201706,"Le 10 juin, jour du 1er tour des élections législatives, je soumettrai au référendum une loi-cadre sur la moralisation de la vie publique qui réglera une fois pour toutes les questions qui demeurent insolubles depuis des lustres et des décennies faute de volonté.",304,NA
31624_201706,·               Composer un Gouvernement resserré de moins de 20 membres.,303,NA
31624_201706,"·               Mettre fin au cumul du mandat et d'une fonction locale pour les députés, le limiter pour les sénateurs.",304,NA
31624_201706,"·               Supprimer les délégations de vote au Parlement, avec présence obligatoire et caractère public de tous les scrutins.",202.1,NA
31624_201706,"·               Supprimer la myriade de micro-partis de complaisance, destinés à contourner les règles de financement de la vie politique et des campagnes électorales.",304,NA
31624_201706,·               Interdire pour dix ans le retour dans la vie publique des élus condamnés pour corruption.,304,NA
31624_201706,"·               Adopter une loi électorale plus juste et plus représentative, avec la réduction du nombre des députés à 400 environ, dont les ¾ seront élus au scrutin majoritaire actuel et ¼ à la proportionnelle.",303,NA
31624_201706,·                Cette combinaison permettra une représentation de tous les courants dépassant le seuil de 5 % des suffrages exprimés et la constitution d'une majorité à l'Assemblée nationale.,202.1,NA
31624_201706,"·               Réduire, dans une proportion comparable, le nombre des sénateurs.",303,NA
31624_201706,"·               Reconnaître le vote blanc, à toutes les élections, comme suffrage exprimé.",202.1,NA
31624_201706,·               Renforcer la règle de la parité hommes-femmes.,503,NA
31624_201706,"·               Définir par la loi les conflits d'intérêts, comme l’interférence entre l’exercice d'une mission de service public et la satisfaction d'un intérêt privé.",304,NA
31624_201706,"·               Rendre obligatoire une déclaration des intérêts privés avant l'entrée en fonction, étendre les règles d'incompatibilité, créer une Autorité nationale de déontologie de la vie publique pouvant être saisie par tout citoyen.",304,NA
31624_201706,·               Affirmer l’indépendance des médias.,202.1,NA
31624_201706,·                Elaborer de nouvelles règles applicables à la détention du capital des médias pour mieux assurer le pluralisme de l'information.,202.1,NA
31624_201706,·               Mettre fin à la nomination des présidents de l’audiovisuel public par le chef de l’Etat.,202.1,NA
31624_201706,"·               Créer un grand service audiovisuel extérieur, avec la rationalisation des offres de TV5 et de France 24.",303,NA
31624_201706,·               Préserver l’indépendance de l’Agence France-Presse.,202.1,NA
31624_201706,"·               Privilégier exclusivement la compétence, l’expérience, la capacité personnelle et la loyauté pour progresser au sein de l’Etat.",304,NA
